Timestep,DE00,FR00,NL00,UK00,NOM1,NON1,NOS0
273,139969.0057689552,5.413735293449416e6,0.0,0.0,0.0,0.0,0.0
274,140011.66432616755,5.407523945251584e6,0.0,0.0,0.0,0.0,0.0
275,140054.3228833799,5.401312597053752e6,0.0,0.0,0.0,0.0,0.0
276,140096.98144059227,5.400642828583693e6,0.0,0.0,0.0,0.0,0.0
277,140139.63999780462,5.40332036927475e6,0.0,0.0,0.0,0.0,0.0
278,140182.29855501698,5.405997909965808e6,0.0,0.0,0.0,0.0,0.0
279,140224.95711222934,5.408675450656865e6,0.0,0.0,0.0,0.0,0.0
280,140267.6156694417,5.411352991347922e6,0.0,0.0,0.0,0.0,0.0
281,140310.27422665406,5.41359588223202e6,0.0,0.0,0.0,0.0,0.0
282,140352.93278386642,5.410140765988926e6,0.0,0.0,0.0,0.0,0.0
