,Node/Line,Generator_ID,Parameter,Category,Case,Scenario,Year,Climate Year,Value,Simulation_ID,Node 1,Path,Simulation_type,Sector,Node1,Node2
178,SE03-SE04,,Flow,Interconnection,Reference Grid,Distributed Energy,2040,2007,14111.0,DE2040-2007 Update,,,IoSN Lite,Electricity,SE03,SE04
179,SK00-UA01,,Flow,Interconnection,Reference Grid,Distributed Energy,2040,2007,2705.0,DE2040-2007 Update,,,IoSN Lite,Electricity,SK00,UA01
180,UK00-UKNI,,Flow,Interconnection,Reference Grid,Distributed Energy,2040,2007,733.0,DE2040-2007 Update,,,IoSN Lite,Electricity,UK00,UKNI
182,AL00-GR00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,1090.0,DE2040-2007 Update,,,IoSN Lite,Electricity,AL00,GR00
183,AL00-ME00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,1235.0,DE2040-2007 Update,,,IoSN Lite,Electricity,AL00,ME00
184,AL00-MK00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,211.0,DE2040-2007 Update,,,IoSN Lite,Electricity,AL00,MK00
185,AL00-RS00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,1499.0,DE2040-2007 Update,,,IoSN Lite,Electricity,AL00,RS00
186,AT00-CH00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,162.0,DE2040-2007 Update,,,IoSN Lite,Electricity,AT00,CH00
187,AT00-DE00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,9887.0,DE2040-2007 Update,,,IoSN Lite,Electricity,AT00,DE00
188,AT00-HU00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,2372.0,DE2040-2007 Update,,,IoSN Lite,Electricity,AT00,HU00
189,AT00-ITN1,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,582.0,DE2040-2007 Update,,,IoSN Lite,Electricity,AT00,ITN1
190,AT00-SI00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,3527.0,DE2040-2007 Update,,,IoSN Lite,Electricity,AT00,SI00
191,BA00-HR00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,1422.0,DE2040-2007 Update,,,IoSN Lite,Electricity,BA00,HR00
192,BA00-ME00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,753.0,DE2040-2007 Update,,,IoSN Lite,Electricity,BA00,ME00
193,BA00-RS00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,422.0,DE2040-2007 Update,,,IoSN Lite,Electricity,BA00,RS00
194,BE00-DE00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,835.0,DE2040-2007 Update,,,IoSN Lite,Electricity,BE00,DE00
195,BE00-FR00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,8611.0,DE2040-2007 Update,,,IoSN Lite,Electricity,BE00,FR00
196,BE00-LUG1,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,10.0,DE2040-2007 Update,,,IoSN Lite,Electricity,BE00,LUG1
197,BE00-NL00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,4005.0,DE2040-2007 Update,,,IoSN Lite,Electricity,BE00,NL00
198,BE00-UK00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,9444.0,DE2040-2007 Update,,,IoSN Lite,Electricity,BE00,UK00
199,BG00-GR00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,1026.0,DE2040-2007 Update,,,IoSN Lite,Electricity,BG00,GR00
200,BG00-MK00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,258.0,DE2040-2007 Update,,,IoSN Lite,Electricity,BG00,MK00
201,BG00-RO00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,2169.0,DE2040-2007 Update,,,IoSN Lite,Electricity,BG00,RO00
202,BG00-RS00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,1481.0,DE2040-2007 Update,,,IoSN Lite,Electricity,BG00,RS00
203,CH00-DE00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,11923.0,DE2040-2007 Update,,,IoSN Lite,Electricity,CH00,DE00
204,CH00-FR00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,11775.0,DE2040-2007 Update,,,IoSN Lite,Electricity,CH00,FR00
205,CH00-ITN1,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,1503.0,DE2040-2007 Update,,,IoSN Lite,Electricity,CH00,ITN1
206,CY00-GR00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,1797.0,DE2040-2007 Update,,,IoSN Lite,Electricity,CY00,GR00
207,CZ00-SK00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,648.0,DE2040-2007 Update,,,IoSN Lite,Electricity,CZ00,SK00
208,DE00-DKE1,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,4177.0,DE2040-2007 Update,,,IoSN Lite,Electricity,DE00,DKE1
209,DE00-FR00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,30268.0,DE2040-2007 Update,,,IoSN Lite,Electricity,DE00,FR00
210,DE00-NL00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,2837.0,DE2040-2007 Update,,,IoSN Lite,Electricity,DE00,NL00
211,DE00-SE04,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,4075.0,DE2040-2007 Update,,,IoSN Lite,Electricity,DE00,SE04
212,DKE1-DKW1,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,908.0,DE2040-2007 Update,,,IoSN Lite,Electricity,DKE1,DKW1
213,DKE1-PL00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,538.0,DE2040-2007 Update,,,IoSN Lite,Electricity,DKE1,PL00
214,DKE1-SE04,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,4735.0,DE2040-2007 Update,,,IoSN Lite,Electricity,DKE1,SE04
215,DKW1-NOS0,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,6843.0,DE2040-2007 Update,,,IoSN Lite,Electricity,DKW1,NOS0
216,DKW1-SE03,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,1022.0,DE2040-2007 Update,,,IoSN Lite,Electricity,DKW1,SE03
217,EE00-FI00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,2413.0,DE2040-2007 Update,,,IoSN Lite,Electricity,EE00,FI00
218,EE00-LV00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,1360.0,DE2040-2007 Update,,,IoSN Lite,Electricity,EE00,LV00
219,ES00-FR00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,11302.0,DE2040-2007 Update,,,IoSN Lite,Electricity,ES00,FR00
220,ES00-PT00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,5419.0,DE2040-2007 Update,,,IoSN Lite,Electricity,ES00,PT00
221,FI00-NON1,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,3404.0,DE2040-2007 Update,,,IoSN Lite,Electricity,FI00,NON1
222,FI00-SE01,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,13261.0,DE2040-2007 Update,,,IoSN Lite,Electricity,FI00,SE01
223,FI00-SE03,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,2098.0,DE2040-2007 Update,,,IoSN Lite,Electricity,FI00,SE03
224,FR00-IE00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,5661.0,DE2040-2007 Update,,,IoSN Lite,Electricity,FR00,IE00
225,FR00-ITN1,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,23.0,DE2040-2007 Update,,,IoSN Lite,Electricity,FR00,ITN1
226,FR00-UK00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,8717.0,DE2040-2007 Update,,,IoSN Lite,Electricity,FR00,UK00
227,GR00-GR03,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,479.0,DE2040-2007 Update,,,IoSN Lite,Electricity,GR00,GR03
228,GR00-MK00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,2022.0,DE2040-2007 Update,,,IoSN Lite,Electricity,GR00,MK00
229,HR00-RS00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,1608.0,DE2040-2007 Update,,,IoSN Lite,Electricity,HR00,RS00
230,HR00-SI00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,655.0,DE2040-2007 Update,,,IoSN Lite,Electricity,HR00,SI00
231,HU00-RO00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,3523.0,DE2040-2007 Update,,,IoSN Lite,Electricity,HU00,RO00
232,HU00-RS00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,1981.0,DE2040-2007 Update,,,IoSN Lite,Electricity,HU00,RS00
233,HU00-SK00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,2453.0,DE2040-2007 Update,,,IoSN Lite,Electricity,HU00,SK00
234,IE00-UK00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,28.0,DE2040-2007 Update,,,IoSN Lite,Electricity,IE00,UK00
235,ITCN-ITCS,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,897.0,DE2040-2007 Update,,,IoSN Lite,Electricity,ITCN,ITCS
236,ITCS-ME00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,3503.0,DE2040-2007 Update,,,IoSN Lite,Electricity,ITCS,ME00
237,ITN1-SI00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,6445.0,DE2040-2007 Update,,,IoSN Lite,Electricity,ITN1,SI00
238,ITSI-MT00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,14.0,DE2040-2007 Update,,,IoSN Lite,Electricity,ITSI,MT00
239,LT00-LV00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,1940.0,DE2040-2007 Update,,,IoSN Lite,Electricity,LT00,LV00
240,LT00-PL00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,1066.0,DE2040-2007 Update,,,IoSN Lite,Electricity,LT00,PL00
241,ME00-RS00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,147.0,DE2040-2007 Update,,,IoSN Lite,Electricity,ME00,RS00
242,MK00-RS00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,2167.0,DE2040-2007 Update,,,IoSN Lite,Electricity,MK00,RS00
243,NL00-UK00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,2210.0,DE2040-2007 Update,,,IoSN Lite,Electricity,NL00,UK00
244,NOM1-SE02,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,827.0,DE2040-2007 Update,,,IoSN Lite,Electricity,NOM1,SE02
245,NON1-SE02,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,781.0,DE2040-2007 Update,,,IoSN Lite,Electricity,NON1,SE02
246,NOS0-SE03,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,2433.0,DE2040-2007 Update,,,IoSN Lite,Electricity,NOS0,SE03
247,NOS0-UK00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,4859.0,DE2040-2007 Update,,,IoSN Lite,Electricity,NOS0,UK00
248,PL00-SE04,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,5019.0,DE2040-2007 Update,,,IoSN Lite,Electricity,PL00,SE04
250,RO00-RS00,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,1250.0,DE2040-2007 Update,,,IoSN Lite,Electricity,RO00,RS00
251,SE02-SE03,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,60.0,DE2040-2007 Update,,,IoSN Lite,Electricity,SE02,SE03
252,UK00-UKNI,,Flow Back,Interconnection,Expanded Grid,Distributed Energy,2040,2007,1930.0,DE2040-2007 Update,,,IoSN Lite,Electricity,UK00,UKNI
253,AL00-GR00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,385.0,DE2040-2007 Update,,,IoSN Lite,Electricity,AL00,GR00
254,AL00-ME00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,483.0,DE2040-2007 Update,,,IoSN Lite,Electricity,AL00,ME00
255,AL00-MK00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,205.0,DE2040-2007 Update,,,IoSN Lite,Electricity,AL00,MK00
256,AL00-RS00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,1453.0,DE2040-2007 Update,,,IoSN Lite,Electricity,AL00,RS00
257,AT00-CH00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,2051.0,DE2040-2007 Update,,,IoSN Lite,Electricity,AT00,CH00
258,AT00-CZ00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,2887.0,DE2040-2007 Update,,,IoSN Lite,Electricity,AT00,CZ00
259,AT00-DE00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,11775.0,DE2040-2007 Update,,,IoSN Lite,Electricity,AT00,DE00
260,AT00-HU00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,1865.0,DE2040-2007 Update,,,IoSN Lite,Electricity,AT00,HU00
261,AT00-ITN1,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,450.0,DE2040-2007 Update,,,IoSN Lite,Electricity,AT00,ITN1
262,AT00-SI00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,1960.0,DE2040-2007 Update,,,IoSN Lite,Electricity,AT00,SI00
263,BA00-HR00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,1076.0,DE2040-2007 Update,,,IoSN Lite,Electricity,BA00,HR00
264,BA00-ME00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,1089.0,DE2040-2007 Update,,,IoSN Lite,Electricity,BA00,ME00
265,BA00-RS00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,1853.0,DE2040-2007 Update,,,IoSN Lite,Electricity,BA00,RS00
266,BE00-DE00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,784.0,DE2040-2007 Update,,,IoSN Lite,Electricity,BE00,DE00
267,BE00-FR00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,17691.0,DE2040-2007 Update,,,IoSN Lite,Electricity,BE00,FR00
268,BE00-LUG1,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,5.0,DE2040-2007 Update,,,IoSN Lite,Electricity,BE00,LUG1
269,BE00-NL00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,2402.0,DE2040-2007 Update,,,IoSN Lite,Electricity,BE00,NL00
270,BE00-UK00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,3389.0,DE2040-2007 Update,,,IoSN Lite,Electricity,BE00,UK00
271,BG00-GR00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,769.0,DE2040-2007 Update,,,IoSN Lite,Electricity,BG00,GR00
272,BG00-MK00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,143.0,DE2040-2007 Update,,,IoSN Lite,Electricity,BG00,MK00
273,BG00-RO00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,2339.0,DE2040-2007 Update,,,IoSN Lite,Electricity,BG00,RO00
274,BG00-RS00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,1162.0,DE2040-2007 Update,,,IoSN Lite,Electricity,BG00,RS00
275,CH00-DE00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,7670.0,DE2040-2007 Update,,,IoSN Lite,Electricity,CH00,DE00
276,CH00-FR00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,21553.0,DE2040-2007 Update,,,IoSN Lite,Electricity,CH00,FR00
277,CH00-ITN1,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,823.0,DE2040-2007 Update,,,IoSN Lite,Electricity,CH00,ITN1
278,CZ00-DE00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,2129.0,DE2040-2007 Update,,,IoSN Lite,Electricity,CZ00,DE00
280,CZ00-SK00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,1032.0,DE2040-2007 Update,,,IoSN Lite,Electricity,CZ00,SK00
281,DE00-DEKF,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,2068.0,DE2040-2007 Update,,,IoSN Lite,Electricity,DE00,DEKF
282,DE00-DKE1,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,2429.0,DE2040-2007 Update,,,IoSN Lite,Electricity,DE00,DKE1
283,DE00-DKW1,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,18116.0,DE2040-2007 Update,,,IoSN Lite,Electricity,DE00,DKW1
284,DE00-FR00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,14878.0,DE2040-2007 Update,,,IoSN Lite,Electricity,DE00,FR00
285,DE00-LUG1,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,602.0,DE2040-2007 Update,,,IoSN Lite,Electricity,DE00,LUG1
286,DE00-LUV1,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,1279.0,DE2040-2007 Update,,,IoSN Lite,Electricity,DE00,LUV1
287,DE00-NL00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,12878.0,DE2040-2007 Update,,,IoSN Lite,Electricity,DE00,NL00
288,DE00-NOS0,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,7828.0,DE2040-2007 Update,,,IoSN Lite,Electricity,DE00,NOS0
290,DE00-SE04,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,3061.0,DE2040-2007 Update,,,IoSN Lite,Electricity,DE00,SE04
291,DE00-UK00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,6362.0,DE2040-2007 Update,,,IoSN Lite,Electricity,DE00,UK00
292,DEKF-DKKF,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,239.0,DE2040-2007 Update,,,IoSN Lite,Electricity,DEKF,DKKF
293,DKE1-DKKF,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,2364.0,DE2040-2007 Update,,,IoSN Lite,Electricity,DKE1,DKKF
294,DKE1-DKW1,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,1747.0,DE2040-2007 Update,,,IoSN Lite,Electricity,DKE1,DKW1
295,DKE1-SE04,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,4062.0,DE2040-2007 Update,,,IoSN Lite,Electricity,DKE1,SE04
296,DKW1-NL00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,794.0,DE2040-2007 Update,,,IoSN Lite,Electricity,DKW1,NL00
297,DKW1-NOS0,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,5553.0,DE2040-2007 Update,,,IoSN Lite,Electricity,DKW1,NOS0
298,DKW1-SE03,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,2220.0,DE2040-2007 Update,,,IoSN Lite,Electricity,DKW1,SE03
299,DKW1-UK00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,3394.0,DE2040-2007 Update,,,IoSN Lite,Electricity,DKW1,UK00
300,EE00-FI00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,2175.0,DE2040-2007 Update,,,IoSN Lite,Electricity,EE00,FI00
301,EE00-LV00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,1001.0,DE2040-2007 Update,,,IoSN Lite,Electricity,EE00,LV00
302,ES00-FR00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,9198.0,DE2040-2007 Update,,,IoSN Lite,Electricity,ES00,FR00
303,ES00-PT00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,12376.0,DE2040-2007 Update,,,IoSN Lite,Electricity,ES00,PT00
304,FI00-SE01,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,12749.0,DE2040-2007 Update,,,IoSN Lite,Electricity,FI00,SE01
305,FI00-SE03,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,4823.0,DE2040-2007 Update,,,IoSN Lite,Electricity,FI00,SE03
306,FR00-ITN1,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,20.0,DE2040-2007 Update,,,IoSN Lite,Electricity,FR00,ITN1
307,FR00-UK00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,5418.0,DE2040-2007 Update,,,IoSN Lite,Electricity,FR00,UK00
309,GR00-GR03,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,671.0,DE2040-2007 Update,,,IoSN Lite,Electricity,GR00,GR03
310,GR00-ITS1,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,1843.0,DE2040-2007 Update,,,IoSN Lite,Electricity,GR00,ITS1
311,GR00-MK00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,3044.0,DE2040-2007 Update,,,IoSN Lite,Electricity,GR00,MK00
312,HR00-HU00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,1297.0,DE2040-2007 Update,,,IoSN Lite,Electricity,HR00,HU00
313,HR00-RS00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,1593.0,DE2040-2007 Update,,,IoSN Lite,Electricity,HR00,RS00
314,HR00-SI00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,2143.0,DE2040-2007 Update,,,IoSN Lite,Electricity,HR00,SI00
315,HU00-RO00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,3782.0,DE2040-2007 Update,,,IoSN Lite,Electricity,HU00,RO00
316,HU00-RS00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,2360.0,DE2040-2007 Update,,,IoSN Lite,Electricity,HU00,RS00
317,HU00-SI00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,1922.0,DE2040-2007 Update,,,IoSN Lite,Electricity,HU00,SI00
318,HU00-SK00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,5802.0,DE2040-2007 Update,,,IoSN Lite,Electricity,HU00,SK00
319,IE00-UK00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,1034.0,DE2040-2007 Update,,,IoSN Lite,Electricity,IE00,UK00
320,IE00-UKNI,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,825.0,DE2040-2007 Update,,,IoSN Lite,Electricity,IE00,UKNI
322,ITCN-ITCS,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,12234.0,DE2040-2007 Update,,,IoSN Lite,Electricity,ITCN,ITCS
323,ITCN-ITN1,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,7375.0,DE2040-2007 Update,,,IoSN Lite,Electricity,ITCN,ITN1
325,ITCS-ITS1,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,31275.0,DE2040-2007 Update,,,IoSN Lite,Electricity,ITCS,ITS1
326,ITCS-ITSA,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,1120.0,DE2040-2007 Update,,,IoSN Lite,Electricity,ITCS,ITSA
327,ITCS-ME00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,3423.0,DE2040-2007 Update,,,IoSN Lite,Electricity,ITCS,ME00
328,ITN1-SI00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,3850.0,DE2040-2007 Update,,,IoSN Lite,Electricity,ITN1,SI00
329,ITS1-ITSI,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,1736.0,DE2040-2007 Update,,,IoSN Lite,Electricity,ITS1,ITSI
330,ITSI-MT00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,61.0,DE2040-2007 Update,,,IoSN Lite,Electricity,ITSI,MT00
331,LT00-LV00,,Flow Back,Interconnection,Reference Grid,Distributed Energy,2040,2007,1605.0,DE2040-2007 Update,,,IoSN Lite,Electricity,LT00,LV00
