,Node,Generator_ID,Parameter,Category,Case,Scenario,Year,Climate Year,Value,Simulation_ID,Node 1,Path,Simulation_type,Sector,Note,Super_type
202,RS00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,182.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
203,SI00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,139.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
204,TR00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,636.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
205,UK00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,19324.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
206,UKNI,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,400.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
207,CZ00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,66.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
208,DE00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,3101.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
209,IE00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,432.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
210,ITCN,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,427.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
211,ITN1,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,558.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
212,MT00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,205.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
213,NL00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,844.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
214,SK00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,56.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
215,TR00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,2898.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
216,UK00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,465.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
217,AL00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,100.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
218,BE00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,965.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
219,CY00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,829.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
220,CZ00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,396.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
221,DE00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,5448.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
222,FI00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,480.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
223,IE00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,460.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
224,ITCN,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,149.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
225,ITN1,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,3924.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
226,ITSA,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,43.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
227,ITSI,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,462.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
228,NL00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,1653.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
229,SK00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,126.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
230,TR00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,7140.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
231,UK00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,14287.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
232,UKNI,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,593.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
233,CZ00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,50.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
234,ES00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,24498.0,DE2040 Update,,,IoSN Lite,Electricity,Generation in Spain excludes Balearic islands,Dispatchable
235,FR00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,792.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
236,GR00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,777.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
237,HU00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,427.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
238,IE00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,805.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
239,ITCN,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,816.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
240,ITCS,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,1180.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
241,ITN1,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,5351.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
242,ITSI,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,1479.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
243,LV00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,99.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
244,SE03,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,267.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
245,SK00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,411.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
246,AT00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,1383.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
247,BE00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,3542.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
248,BG00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,453.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
249,CZ00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,836.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
250,FR00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,5346.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
251,GR00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,2380.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
252,HR00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,230.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
253,IE00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,2056.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
254,ITCS,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,2344.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
255,ITN1,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,3514.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
256,ITSI,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,480.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
257,LT00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,432.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
258,NL00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,6154.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
259,PT00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,2839.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
260,UK00,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,910.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
261,UKNI,CCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,408.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
262,AL00,RES,Capacity,Electricity Market,,Distributed Energy,2040,2007,2402.0,DE2040 Update,,,IoSN Lite,Electricity,,RES
263,AT00,RES,Capacity,Electricity Market,,Distributed Energy,2040,2007,2433.0,DE2040 Update,,,IoSN Lite,Electricity,,RES
264,BA00,RES,Capacity,Electricity Market,,Distributed Energy,2040,2007,680.0,DE2040 Update,,,IoSN Lite,Electricity,,RES
265,BG00,RES,Capacity,Electricity Market,,Distributed Energy,2040,2007,1483.0,DE2040 Update,,,IoSN Lite,Electricity,,RES
266,CH00,RES,Capacity,Electricity Market,,Distributed Energy,2040,2007,8152.0,DE2040 Update,,,IoSN Lite,Electricity,,RES
267,CZ00,RES,Capacity,Electricity Market,,Distributed Energy,2040,2007,700.0,DE2040 Update,,,IoSN Lite,Electricity,,RES
268,DE00,RES,Capacity,Electricity Market,,Distributed Energy,2040,2007,1297.0,DE2040 Update,,,IoSN Lite,Electricity,,RES
269,ES00,RES,Capacity,Electricity Market,,Distributed Energy,2040,2007,10970.0,DE2040 Update,,,IoSN Lite,Electricity,Generation in Spain excludes Balearic islands,RES
270,FI00,RES,Capacity,Electricity Market,,Distributed Energy,2040,2007,3200.0,DE2040 Update,,,IoSN Lite,Electricity,,RES
271,FR00,RES,Capacity,Electricity Market,,Distributed Energy,2040,2007,8200.0,DE2040 Update,,,IoSN Lite,Electricity,,RES
272,FR15,RES,Capacity,Electricity Market,,Distributed Energy,2040,2007,194.0,DE2040 Update,,,IoSN Lite,Electricity,,RES
273,GR00,RES,Capacity,Electricity Market,,Distributed Energy,2040,2007,2721.0,DE2040 Update,,,IoSN Lite,Electricity,,RES
274,HR00,RES,Capacity,Electricity Market,,Distributed Energy,2040,2007,2000.0,DE2040 Update,,,IoSN Lite,Electricity,,RES
275,ITCN,RES,Capacity,Electricity Market,,Distributed Energy,2040,2007,842.0,DE2040 Update,,,IoSN Lite,Electricity,,RES
276,ITCS,RES,Capacity,Electricity Market,,Distributed Energy,2040,2007,534.0,DE2040 Update,,,IoSN Lite,Electricity,,RES
277,ITN1,RES,Capacity,Electricity Market,,Distributed Energy,2040,2007,7015.0,DE2040 Update,,,IoSN Lite,Electricity,,RES
278,ITS1,RES,Capacity,Electricity Market,,Distributed Energy,2040,2007,877.0,DE2040 Update,,,IoSN Lite,Electricity,,RES
279,ITSA,RES,Capacity,Electricity Market,,Distributed Energy,2040,2007,178.0,DE2040 Update,,,IoSN Lite,Electricity,,RES
280,ITSI,RES,Capacity,Electricity Market,,Distributed Energy,2040,2007,120.0,DE2040 Update,,,IoSN Lite,Electricity,,RES
281,ME00,RES,Capacity,Electricity Market,,Distributed Energy,2040,2007,1139.0,DE2040 Update,,,IoSN Lite,Electricity,,RES
282,MK00,RES,Capacity,Electricity Market,,Distributed Energy,2040,2007,816.0,DE2040 Update,,,IoSN Lite,Electricity,,RES
283,PL00,RES,Capacity,Electricity Market,,Distributed Energy,2040,2007,183.0,DE2040 Update,,,IoSN Lite,Electricity,,RES
284,PT00,RES,Capacity,Electricity Market,,Distributed Energy,2040,2007,3765.0,DE2040 Update,,,IoSN Lite,Electricity,,RES
285,RO00,RES,Capacity,Electricity Market,,Distributed Energy,2040,2007,2621.0,DE2040 Update,,,IoSN Lite,Electricity,,RES
286,RS00,RES,Capacity,Electricity Market,,Distributed Energy,2040,2007,454.0,DE2040 Update,,,IoSN Lite,Electricity,,RES
287,SE01,RES,Capacity,Electricity Market,,Distributed Energy,2040,2007,5315.0,DE2040 Update,,,IoSN Lite,Electricity,,RES
288,SE02,RES,Capacity,Electricity Market,,Distributed Energy,2040,2007,8055.0,DE2040 Update,,,IoSN Lite,Electricity,,RES
289,SE03,RES,Capacity,Electricity Market,,Distributed Energy,2040,2007,2911.0,DE2040 Update,,,IoSN Lite,Electricity,,RES
290,SE04,RES,Capacity,Electricity Market,,Distributed Energy,2040,2007,349.0,DE2040 Update,,,IoSN Lite,Electricity,,RES
291,TR00,RES,Capacity,Electricity Market,,Distributed Energy,2040,2007,29239.0,DE2040 Update,,,IoSN Lite,Electricity,,RES
292,AL00,ROR,Capacity,Electricity Market,,Distributed Energy,2040,2007,468.0,DE2040 Update,,,IoSN Lite,Electricity,,ROR
293,AT00,ROR,Capacity,Electricity Market,,Distributed Energy,2040,2007,6292.0,DE2040 Update,,,IoSN Lite,Electricity,,ROR
294,BA00,ROR,Capacity,Electricity Market,,Distributed Energy,2040,2007,1140.0,DE2040 Update,,,IoSN Lite,Electricity,,ROR
295,BE00,ROR,Capacity,Electricity Market,,Distributed Energy,2040,2007,148.0,DE2040 Update,,,IoSN Lite,Electricity,,ROR
296,BG00,ROR,Capacity,Electricity Market,,Distributed Energy,2040,2007,495.0,DE2040 Update,,,IoSN Lite,Electricity,,ROR
297,CH00,ROR,Capacity,Electricity Market,,Distributed Energy,2040,2007,4113.0,DE2040 Update,,,IoSN Lite,Electricity,,ROR
298,CZ00,ROR,Capacity,Electricity Market,,Distributed Energy,2040,2007,395.0,DE2040 Update,,,IoSN Lite,Electricity,,ROR
299,DE00,ROR,Capacity,Electricity Market,,Distributed Energy,2040,2007,4036.0,DE2040 Update,,,IoSN Lite,Electricity,,ROR
300,ES00,ROR,Capacity,Electricity Market,,Distributed Energy,2040,2007,3640.0,DE2040 Update,,,IoSN Lite,Electricity,Generation in Spain excludes Balearic islands,ROR
301,FR00,ROR,Capacity,Electricity Market,,Distributed Energy,2040,2007,13600.0,DE2040 Update,,,IoSN Lite,Electricity,,ROR
302,FR15,ROR,Capacity,Electricity Market,,Distributed Energy,2040,2007,38.0,DE2040 Update,,,IoSN Lite,Electricity,,ROR
303,GR00,ROR,Capacity,Electricity Market,,Distributed Energy,2040,2007,444.0,DE2040 Update,,,IoSN Lite,Electricity,,ROR
304,HR00,ROR,Capacity,Electricity Market,,Distributed Energy,2040,2007,500.0,DE2040 Update,,,IoSN Lite,Electricity,,ROR
305,HU00,ROR,Capacity,Electricity Market,,Distributed Energy,2040,2007,57.0,DE2040 Update,,,IoSN Lite,Electricity,,ROR
306,IE00,ROR,Capacity,Electricity Market,,Distributed Energy,2040,2007,238.0,DE2040 Update,,,IoSN Lite,Electricity,,ROR
307,ITCN,ROR,Capacity,Electricity Market,,Distributed Energy,2040,2007,278.0,DE2040 Update,,,IoSN Lite,Electricity,,ROR
308,ITCS,ROR,Capacity,Electricity Market,,Distributed Energy,2040,2007,510.0,DE2040 Update,,,IoSN Lite,Electricity,,ROR
309,ITN1,ROR,Capacity,Electricity Market,,Distributed Energy,2040,2007,4680.0,DE2040 Update,,,IoSN Lite,Electricity,,ROR
310,ITS1,ROR,Capacity,Electricity Market,,Distributed Energy,2040,2007,110.0,DE2040 Update,,,IoSN Lite,Electricity,,ROR
311,ITSA,ROR,Capacity,Electricity Market,,Distributed Energy,2040,2007,43.0,DE2040 Update,,,IoSN Lite,Electricity,,ROR
312,ITSI,ROR,Capacity,Electricity Market,,Distributed Energy,2040,2007,14.0,DE2040 Update,,,IoSN Lite,Electricity,,ROR
313,LT00,ROR,Capacity,Electricity Market,,Distributed Energy,2040,2007,128.0,DE2040 Update,,,IoSN Lite,Electricity,,ROR
314,LUG1,ROR,Capacity,Electricity Market,,Distributed Energy,2040,2007,46.0,DE2040 Update,,,IoSN Lite,Electricity,,ROR
315,LV00,ROR,Capacity,Electricity Market,,Distributed Energy,2040,2007,1608.0,DE2040 Update,,,IoSN Lite,Electricity,,ROR
316,ME00,ROR,Capacity,Electricity Market,,Distributed Energy,2040,2007,132.0,DE2040 Update,,,IoSN Lite,Electricity,,ROR
317,MK00,ROR,Capacity,Electricity Market,,Distributed Energy,2040,2007,411.0,DE2040 Update,,,IoSN Lite,Electricity,,ROR
318,NL00,ROR,Capacity,Electricity Market,,Distributed Energy,2040,2007,46.0,DE2040 Update,,,IoSN Lite,Electricity,,ROR
319,PL00,ROR,Capacity,Electricity Market,,Distributed Energy,2040,2007,536.0,DE2040 Update,,,IoSN Lite,Electricity,,ROR
320,PT00,ROR,Capacity,Electricity Market,,Distributed Energy,2040,2007,997.0,DE2040 Update,,,IoSN Lite,Electricity,,ROR
321,RO00,ROR,Capacity,Electricity Market,,Distributed Energy,2040,2007,3432.0,DE2040 Update,,,IoSN Lite,Electricity,,ROR
322,RS00,ROR,Capacity,Electricity Market,,Distributed Energy,2040,2007,2664.0,DE2040 Update,,,IoSN Lite,Electricity,,ROR
323,SI00,ROR,Capacity,Electricity Market,,Distributed Energy,2040,2007,1331.0,DE2040 Update,,,IoSN Lite,Electricity,,ROR
324,SK00,ROR,Capacity,Electricity Market,,Distributed Energy,2040,2007,1547.0,DE2040 Update,,,IoSN Lite,Electricity,,ROR
325,TR00,ROR,Capacity,Electricity Market,,Distributed Energy,2040,2007,10716.0,DE2040 Update,,,IoSN Lite,Electricity,,ROR
326,UK00,ROR,Capacity,Electricity Market,,Distributed Energy,2040,2007,1969.0,DE2040 Update,,,IoSN Lite,Electricity,,ROR
327,AT00,OCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,240.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
328,BG00,OCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,40.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
329,DE00,OCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,1507.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
330,FR15,OCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,246.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
331,ITSA,OCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,8.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
332,MT00,OCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,152.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
333,RO00,OCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,1289.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
334,SK00,OCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,16.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
335,TR00,OCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,1140.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
336,UK00,OCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,57.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
337,BE00,OCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,787.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
338,DE00,OCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,1120.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
339,SK00,OCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,74.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
340,TR00,OCGT,Capacity,Electricity Market,,Distributed Energy,2040,2007,320.0,DE2040 Update,,,IoSN Lite,Electricity,,Dispatchable
341,AT00,PS_C,Capacity,Electricity Market,,Distributed Energy,2040,2007,300.0,DE2040 Update,,,IoSN Lite,Electricity,,Storage
342,BE00,PS_C,Capacity,Electricity Market,,Distributed Energy,2040,2007,1395.0,DE2040 Update,,,IoSN Lite,Electricity,,Storage
343,BG00,PS_C,Capacity,Electricity Market,,Distributed Energy,2040,2007,864.0,DE2040 Update,,,IoSN Lite,Electricity,,Storage
344,CH00,PS_C,Capacity,Electricity Market,,Distributed Energy,2040,2007,3989.0,DE2040 Update,,,IoSN Lite,Electricity,,Storage
345,CZ00,PS_C,Capacity,Electricity Market,,Distributed Energy,2040,2007,687.0,DE2040 Update,,,IoSN Lite,Electricity,,Storage
346,DE00,PS_C,Capacity,Electricity Market,,Distributed Energy,2040,2007,8393.0,DE2040 Update,,,IoSN Lite,Electricity,,Storage
347,ES00,PS_C,Capacity,Electricity Market,,Distributed Energy,2040,2007,6837.0,DE2040 Update,,,IoSN Lite,Electricity,Generation in Spain excludes Balearic islands,Storage
348,FR00,PS_C,Capacity,Electricity Market,,Distributed Energy,2040,2007,1800.0,DE2040 Update,,,IoSN Lite,Electricity,,Storage
349,IE00,PS_C,Capacity,Electricity Market,,Distributed Energy,2040,2007,292.0,DE2040 Update,,,IoSN Lite,Electricity,,Storage
350,ITCS,PS_C,Capacity,Electricity Market,,Distributed Energy,2040,2007,2205.0,DE2040 Update,,,IoSN Lite,Electricity,,Storage
351,ITN1,PS_C,Capacity,Electricity Market,,Distributed Energy,2040,2007,2395.0,DE2040 Update,,,IoSN Lite,Electricity,,Storage
352,ITS1,PS_C,Capacity,Electricity Market,,Distributed Energy,2040,2007,1700.0,DE2040 Update,,,IoSN Lite,Electricity,,Storage
353,ITSA,PS_C,Capacity,Electricity Market,,Distributed Energy,2040,2007,1000.0,DE2040 Update,,,IoSN Lite,Electricity,,Storage
354,ITSI,PS_C,Capacity,Electricity Market,,Distributed Energy,2040,2007,1100.0,DE2040 Update,,,IoSN Lite,Electricity,,Storage
355,LT00,PS_C,Capacity,Electricity Market,,Distributed Energy,2040,2007,1125.0,DE2040 Update,,,IoSN Lite,Electricity,,Storage
356,LUV1,PS_C,Capacity,Electricity Market,,Distributed Energy,2040,2007,1310.0,DE2040 Update,,,IoSN Lite,Electricity,,Storage
