,Node,Generator_ID,Parameter,Category,Case,Scenario,Year,Climate Year,Value,Simulation_ID,Node 1,Path,Simulation_type,Sector,Note
23022,CZ00,Other Non RES,Generation,Electricity Market,,National Trends,2025,2007,0.0,NT2025-2007,,,IoSN Lite,Electricity,
23023,CZ00,Other Non RES,Generation,Electricity Market,,National Trends,2025,2007,4616.13188657,NT2025-2007,,,IoSN Lite,Electricity,
23024,DE00,Other Non RES,Generation,Electricity Market,,National Trends,2025,2007,46389.93567967467,NT2025-2007,,,IoSN Lite,Electricity,
23025,DE00,Other Non RES,Generation,Electricity Market,,National Trends,2025,2007,7121.954570595335,NT2025-2007,,,IoSN Lite,Electricity,
23026,DKE1,Other Non RES,Generation,Electricity Market,,National Trends,2025,2007,263.68292598,NT2025-2007,,,IoSN Lite,Electricity,
23027,DKW1,Other Non RES,Generation,Electricity Market,,National Trends,2025,2007,621.84608738,NT2025-2007,,,IoSN Lite,Electricity,
23028,EE00,Other Non RES,Generation,Electricity Market,,National Trends,2025,2007,812.448,NT2025-2007,,,IoSN Lite,Electricity,
23029,ES00,Other Non RES,Generation,Electricity Market,,National Trends,2025,2007,20367.90658443,NT2025-2007,,,IoSN Lite,Electricity,Generation in Spain excludes Balearic islands
23030,FI00,Other Non RES,Generation,Electricity Market,,National Trends,2025,2007,549.3906410167057,NT2025-2007,,,IoSN Lite,Electricity,
23031,FI00,Other Non RES,Generation,Electricity Market,,National Trends,2025,2007,804.6588415132943,NT2025-2007,,,IoSN Lite,Electricity,
23032,FR00,Other Non RES,Generation,Electricity Market,,National Trends,2025,2007,6001.603650760247,NT2025-2007,,,IoSN Lite,Electricity,
23033,FR00,Other Non RES,Generation,Electricity Market,,National Trends,2025,2007,1946.203046949753,NT2025-2007,,,IoSN Lite,Electricity,
23034,HR00,Other Non RES,Generation,Electricity Market,,National Trends,2025,2007,349.44,NT2025-2007,,,IoSN Lite,Electricity,
23035,HU00,Other Non RES,Generation,Electricity Market,,National Trends,2025,2007,738.23706232,NT2025-2007,,,IoSN Lite,Electricity,
23036,IE00,Other Non RES,Generation,Electricity Market,,National Trends,2025,2007,702.21758321,NT2025-2007,,,IoSN Lite,Electricity,
23037,ITCN,Other Non RES,Generation,Electricity Market,,National Trends,2025,2007,1495.10042681,NT2025-2007,,,IoSN Lite,Electricity,
23038,ITCS,Other Non RES,Generation,Electricity Market,,National Trends,2025,2007,2803.49335067,NT2025-2007,,,IoSN Lite,Electricity,
23039,ITN1,Other Non RES,Generation,Electricity Market,,National Trends,2025,2007,12004.69822759,NT2025-2007,,,IoSN Lite,Electricity,
23040,ITS1,Other Non RES,Generation,Electricity Market,,National Trends,2025,2007,4169.42307778,NT2025-2007,,,IoSN Lite,Electricity,
23041,ITSA,Other Non RES,Generation,Electricity Market,,National Trends,2025,2007,4827.61610429,NT2025-2007,,,IoSN Lite,Electricity,
23042,ITSI,Other Non RES,Generation,Electricity Market,,National Trends,2025,2007,2770.54287693,NT2025-2007,,,IoSN Lite,Electricity,
23043,LT00,Other Non RES,Generation,Electricity Market,,National Trends,2025,2007,1179.36,NT2025-2007,,,IoSN Lite,Electricity,
23044,LUG1,Other Non RES,Generation,Electricity Market,,National Trends,2025,2007,305.76,NT2025-2007,,,IoSN Lite,Electricity,
23045,NL00,Other Non RES,Generation,Electricity Market,,National Trends,2025,2007,15976.31298346,NT2025-2007,,,IoSN Lite,Electricity,
23046,NOM1,Other Non RES,Generation,Electricity Market,,National Trends,2025,2007,174.72,NT2025-2007,,,IoSN Lite,Electricity,
23047,NON1,Other Non RES,Generation,Electricity Market,,National Trends,2025,2007,1703.52,NT2025-2007,,,IoSN Lite,Electricity,
23048,NOS0,Other Non RES,Generation,Electricity Market,,National Trends,2025,2007,436.8,NT2025-2007,,,IoSN Lite,Electricity,
23049,PL00,Other Non RES,Generation,Electricity Market,,National Trends,2025,2007,4574.3994552371,NT2025-2007,,,IoSN Lite,Electricity,
23050,PL00,Other Non RES,Generation,Electricity Market,,National Trends,2025,2007,22333.8326343929,NT2025-2007,,,IoSN Lite,Electricity,
23051,PT00,Other Non RES,Generation,Electricity Market,,National Trends,2025,2007,3461.13769027,NT2025-2007,,,IoSN Lite,Electricity,
23052,SI00,Other Non RES,Generation,Electricity Market,,National Trends,2025,2007,1327.872,NT2025-2007,,,IoSN Lite,Electricity,
23053,SK00,Other Non RES,Generation,Electricity Market,,National Trends,2025,2007,537.78329095,NT2025-2007,,,IoSN Lite,Electricity,
23054,TR00,Other Non RES,Generation,Electricity Market,,National Trends,2025,2007,0.0,NT2025-2007,,,IoSN Lite,Electricity,
23055,TR00,Other Non RES,Generation,Electricity Market,,National Trends,2025,2007,5159.65203192,NT2025-2007,,,IoSN Lite,Electricity,
23056,UKNI,Other Non RES,Generation,Electricity Market,,National Trends,2025,2007,39.312,NT2025-2007,,,IoSN Lite,Electricity,
23057,BE00,Offshore Wind,Generation,Electricity Market,,National Trends,2025,2007,8841.27614805,NT2025-2007,,,IoSN Lite,Electricity,
23058,DE00,Offshore Wind,Generation,Electricity Market,,National Trends,2025,2007,39895.48210408,NT2025-2007,,,IoSN Lite,Electricity,
23059,DEKF,Offshore Wind,Generation,Electricity Market,,National Trends,2025,2007,1240.03334959,NT2025-2007,,,IoSN Lite,Electricity,
23060,DKE1,Offshore Wind,Generation,Electricity Market,,National Trends,2025,2007,1569.35936358,NT2025-2007,,,IoSN Lite,Electricity,
23061,DKKF,Offshore Wind,Generation,Electricity Market,,National Trends,2025,2007,2347.94322939,NT2025-2007,,,IoSN Lite,Electricity,
23062,DKW1,Offshore Wind,Generation,Electricity Market,,National Trends,2025,2007,6326.39641534,NT2025-2007,,,IoSN Lite,Electricity,
23063,FI00,Offshore Wind,Generation,Electricity Market,,National Trends,2025,2007,118.54044174,NT2025-2007,,,IoSN Lite,Electricity,
23064,FR00,Offshore Wind,Generation,Electricity Market,,National Trends,2025,2007,10124.80632032,NT2025-2007,,,IoSN Lite,Electricity,
23065,IE00,Offshore Wind,Generation,Electricity Market,,National Trends,2025,2007,80.62042663,NT2025-2007,,,IoSN Lite,Electricity,
23066,LV00,Offshore Wind,Generation,Electricity Market,,National Trends,2025,2007,167.2662534,NT2025-2007,,,IoSN Lite,Electricity,
23067,NL00,Offshore Wind,Generation,Electricity Market,,National Trends,2025,2007,20262.31233104,NT2025-2007,,,IoSN Lite,Electricity,
23068,PT00,Offshore Wind,Generation,Electricity Market,,National Trends,2025,2007,317.56859924,NT2025-2007,,,IoSN Lite,Electricity,
23069,SE03,Offshore Wind,Generation,Electricity Market,,National Trends,2025,2007,759.54560921,NT2025-2007,,,IoSN Lite,Electricity,
23070,SE04,Offshore Wind,Generation,Electricity Market,,National Trends,2025,2007,334.63479884,NT2025-2007,,,IoSN Lite,Electricity,
23071,UK00,Offshore Wind,Generation,Electricity Market,,National Trends,2025,2007,59932.42849713,NT2025-2007,,,IoSN Lite,Electricity,
23072,AL00,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,157.09610292,NT2025-2007,,,IoSN Lite,Electricity,
23073,AT00,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,12090.87127903,NT2025-2007,,,IoSN Lite,Electricity,
23074,BA00,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,778.54415823,NT2025-2007,,,IoSN Lite,Electricity,
23075,BE00,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,8852.61854188,NT2025-2007,,,IoSN Lite,Electricity,
23076,BG00,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,1541.51595102,NT2025-2007,,,IoSN Lite,Electricity,
23077,CH00,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,324.58272602,NT2025-2007,,,IoSN Lite,Electricity,
23078,CY00,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,287.07558368,NT2025-2007,,,IoSN Lite,Electricity,
23079,CZ00,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,1148.42147416,NT2025-2007,,,IoSN Lite,Electricity,
23080,DE00,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,149166.91689718,NT2025-2007,,,IoSN Lite,Electricity,
23081,DKE1,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,2301.13899476,NT2025-2007,,,IoSN Lite,Electricity,
23082,DKW1,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,9642.12100555,NT2025-2007,,,IoSN Lite,Electricity,
23083,EE00,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,1187.89298496,NT2025-2007,,,IoSN Lite,Electricity,
23084,ES00,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,80059.42599624,NT2025-2007,,,IoSN Lite,Electricity,Generation in Spain excludes Balearic islands
23085,FI00,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,9029.4032013,NT2025-2007,,,IoSN Lite,Electricity,
23086,FR00,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,55330.12099598,NT2025-2007,,,IoSN Lite,Electricity,
23087,FR15,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,68.24817182,NT2025-2007,,,IoSN Lite,Electricity,
23088,GR00,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,6677.76952627,NT2025-2007,,,IoSN Lite,Electricity,
23089,GR03,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,509.32660203,NT2025-2007,,,IoSN Lite,Electricity,
23090,HR00,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,2195.03759708,NT2025-2007,,,IoSN Lite,Electricity,
23091,HU00,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,642.89580421,NT2025-2007,,,IoSN Lite,Electricity,
23092,IE00,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,13539.80537698,NT2025-2007,,,IoSN Lite,Electricity,
23093,ITCN,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,435.38057212,NT2025-2007,,,IoSN Lite,Electricity,
23094,ITCS,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,4345.17269311,NT2025-2007,,,IoSN Lite,Electricity,
23095,ITN1,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,387.06247654,NT2025-2007,,,IoSN Lite,Electricity,
23096,ITS1,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,12253.98904221,NT2025-2007,,,IoSN Lite,Electricity,
23097,ITSA,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,1890.65013241,NT2025-2007,,,IoSN Lite,Electricity,
23098,ITSI,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,3037.42839785,NT2025-2007,,,IoSN Lite,Electricity,
23099,LT00,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,2311.17534876,NT2025-2007,,,IoSN Lite,Electricity,
23100,LUG1,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,756.45425759,NT2025-2007,,,IoSN Lite,Electricity,
23101,LV00,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,342.8978399,NT2025-2007,,,IoSN Lite,Electricity,
23102,ME00,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,284.74399298,NT2025-2007,,,IoSN Lite,Electricity,
23103,MK00,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,190.27769977,NT2025-2007,,,IoSN Lite,Electricity,
23104,NL00,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,15266.92138697,NT2025-2007,,,IoSN Lite,Electricity,
23105,NOM1,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,3732.91276008,NT2025-2007,,,IoSN Lite,Electricity,
23106,NON1,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,4529.14015772,NT2025-2007,,,IoSN Lite,Electricity,
23107,NOS0,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,4982.68044224,NT2025-2007,,,IoSN Lite,Electricity,
23108,PL00,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,16013.92283428,NT2025-2007,,,IoSN Lite,Electricity,
23109,PT00,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,12502.47322281,NT2025-2007,,,IoSN Lite,Electricity,
23110,RO00,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,7485.14636074,NT2025-2007,,,IoSN Lite,Electricity,
23111,RS00,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,2424.48406072,NT2025-2007,,,IoSN Lite,Electricity,
23112,SE01,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,5023.66231602,NT2025-2007,,,IoSN Lite,Electricity,
23113,SE02,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,11674.76853554,NT2025-2007,,,IoSN Lite,Electricity,
23114,SE03,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,10122.30913159,NT2025-2007,,,IoSN Lite,Electricity,
23115,SE04,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,7353.58385037,NT2025-2007,,,IoSN Lite,Electricity,
23116,SI00,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,26.94939746,NT2025-2007,,,IoSN Lite,Electricity,
23117,SK00,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,101.81676034,NT2025-2007,,,IoSN Lite,Electricity,
23118,TR00,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,37568.51887855,NT2025-2007,,,IoSN Lite,Electricity,
23119,UA01,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,399.92169614,NT2025-2007,,,IoSN Lite,Electricity,
23120,UK00,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,26264.774739,NT2025-2007,,,IoSN Lite,Electricity,
23121,UKNI,Onshore Wind,Generation,Electricity Market,,National Trends,2025,2007,3276.55675966,NT2025-2007,,,IoSN Lite,Electricity,
23122,AL00,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,67.3588119,NT2025-2007,,,IoSN Lite,Electricity,
23123,AT00,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,5933.8400919,NT2025-2007,,,IoSN Lite,Electricity,
23124,BA00,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,69.06713578,NT2025-2007,,,IoSN Lite,Electricity,
23125,BE00,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,7258.96908683,NT2025-2007,,,IoSN Lite,Electricity,
23126,BG00,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,1587.29685341,NT2025-2007,,,IoSN Lite,Electricity,
23127,CH00,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,3991.72463124,NT2025-2007,,,IoSN Lite,Electricity,
23128,CY00,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,863.86436415,NT2025-2007,,,IoSN Lite,Electricity,
23129,CZ00,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,3202.0203576,NT2025-2007,,,IoSN Lite,Electricity,
23130,DE00,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,72054.09742912,NT2025-2007,,,IoSN Lite,Electricity,
23131,DKE1,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,417.87955667,NT2025-2007,,,IoSN Lite,Electricity,
23132,DKW1,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,1063.68405917,NT2025-2007,,,IoSN Lite,Electricity,
23133,EE00,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,277.82273006,NT2025-2007,,,IoSN Lite,Electricity,
23134,ES00,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,43623.70371832,NT2025-2007,,,IoSN Lite,Electricity,Generation in Spain excludes Balearic islands
23135,FI00,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,389.61072406,NT2025-2007,,,IoSN Lite,Electricity,
23136,FR00,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,28555.19916825,NT2025-2007,,,IoSN Lite,Electricity,
23137,FR15,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,328.96103143,NT2025-2007,,,IoSN Lite,Electricity,
23138,GR00,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,8291.58648583,NT2025-2007,,,IoSN Lite,Electricity,
23139,GR03,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,246.455526,NT2025-2007,,,IoSN Lite,Electricity,
23140,HR00,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,440.21482969,NT2025-2007,,,IoSN Lite,Electricity,
23141,HU00,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,5130.77184876,NT2025-2007,,,IoSN Lite,Electricity,
23142,IE00,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,96.40453978,NT2025-2007,,,IoSN Lite,Electricity,
23143,ITCN,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,4087.14866347,NT2025-2007,,,IoSN Lite,Electricity,
23144,ITCS,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,5294.8593171,NT2025-2007,,,IoSN Lite,Electricity,
23145,ITN1,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,15285.60528755,NT2025-2007,,,IoSN Lite,Electricity,
23146,ITS1,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,7078.43374615,NT2025-2007,,,IoSN Lite,Electricity,
23147,ITSA,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,1647.73189317,NT2025-2007,,,IoSN Lite,Electricity,
23148,ITSI,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,2917.71524437,NT2025-2007,,,IoSN Lite,Electricity,
23149,LT00,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,163.1441104,NT2025-2007,,,IoSN Lite,Electricity,
23150,LUG1,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,231.94882292,NT2025-2007,,,IoSN Lite,Electricity,
23151,LV00,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,5.30294465,NT2025-2007,,,IoSN Lite,Electricity,
23152,ME00,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,27.67486824,NT2025-2007,,,IoSN Lite,Electricity,
23153,MK00,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,44.09808184,NT2025-2007,,,IoSN Lite,Electricity,
23154,MT00,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,349.57242626,NT2025-2007,,,IoSN Lite,Electricity,
23155,NL00,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,9135.87295586,NT2025-2007,,,IoSN Lite,Electricity,
23156,NOS0,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,49.88362184,NT2025-2007,,,IoSN Lite,Electricity,
23157,PL00,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,3030.79883527,NT2025-2007,,,IoSN Lite,Electricity,
23158,PT00,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,7154.53976891,NT2025-2007,,,IoSN Lite,Electricity,
23159,RO00,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,2556.25181407,NT2025-2007,,,IoSN Lite,Electricity,
23160,RS00,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,69.05316472,NT2025-2007,,,IoSN Lite,Electricity,
23161,SE02,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,64.73387914,NT2025-2007,,,IoSN Lite,Electricity,
23162,SE03,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,1300.80650789,NT2025-2007,,,IoSN Lite,Electricity,
23163,SE04,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,488.13860999,NT2025-2007,,,IoSN Lite,Electricity,
23164,SI00,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,492.66254692,NT2025-2007,,,IoSN Lite,Electricity,
23165,SK00,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,706.33463344,NT2025-2007,,,IoSN Lite,Electricity,
23166,TR00,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,18557.54985728,NT2025-2007,,,IoSN Lite,Electricity,
23167,UK00,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,15394.8961086,NT2025-2007,,,IoSN Lite,Electricity,
23168,UKNI,Solar PV,Generation,Electricity Market,,National Trends,2025,2007,270.15626615,NT2025-2007,,,IoSN Lite,Electricity,
23169,CY00,Solar Thermal,Generation,Electricity Market,,National Trends,2025,2007,90.36210609,NT2025-2007,,,IoSN Lite,Electricity,
23170,ES00,Solar Thermal,Generation,Electricity Market,,National Trends,2025,2007,10621.35926456,NT2025-2007,,,IoSN Lite,Electricity,Generation in Spain excludes Balearic islands
23171,GR03,Solar Thermal,Generation,Electricity Market,,National Trends,2025,2007,118.003277,NT2025-2007,,,IoSN Lite,Electricity,
23172,HR00,Solar Thermal,Generation,Electricity Market,,National Trends,2025,2007,131.86806,NT2025-2007,,,IoSN Lite,Electricity,
23173,ITSI,Solar Thermal,Generation,Electricity Market,,National Trends,2025,2007,50.900154,NT2025-2007,,,IoSN Lite,Electricity,
23174,LV00,Solar Thermal,Generation,Electricity Market,,National Trends,2025,2007,10.60588929,NT2025-2007,,,IoSN Lite,Electricity,
23175,UA01,Solar Thermal,Generation,Electricity Market,,National Trends,2025,2007,186.55932436,NT2025-2007,,,IoSN Lite,Electricity,
23176,AL00,Gas CCGT new Green,Generation,Electricity Market,,National Trends,2025,2007,0.0,NT2025-2007,,,IoSN Lite,Electricity,
23177,AL00,Gas CCGT new,Generation,Electricity Market,,National Trends,2025,2007,1069.9493595,NT2025-2007,,,IoSN Lite,Electricity,
23178,AT00,Gas CCGT new Green,Generation,Electricity Market,,National Trends,2025,2007,0.0,NT2025-2007,,,IoSN Lite,Electricity,
23179,AT00,Gas CCGT new,Generation,Electricity Market,,National Trends,2025,2007,233.28881066,NT2025-2007,,,IoSN Lite,Electricity,
23180,BE00,Gas CCGT new Green,Generation,Electricity Market,,National Trends,2025,2007,0.0,NT2025-2007,,,IoSN Lite,Electricity,
23181,BE00,Gas CCGT new,Generation,Electricity Market,,National Trends,2025,2007,11020.84843743,NT2025-2007,,,IoSN Lite,Electricity,
23182,CY00,Gas CCGT new Green,Generation,Electricity Market,,National Trends,2025,2007,0.0,NT2025-2007,,,IoSN Lite,Electricity,
23183,CY00,Gas CCGT new,Generation,Electricity Market,,National Trends,2025,2007,2504.1899799,NT2025-2007,,,IoSN Lite,Electricity,
23184,DE00,Gas CCGT new Green,Generation,Electricity Market,,National Trends,2025,2007,0.0,NT2025-2007,,,IoSN Lite,Electricity,
23185,DE00,Gas CCGT new,Generation,Electricity Market,,National Trends,2025,2007,32223.81323464,NT2025-2007,,,IoSN Lite,Electricity,
23186,FR00,Gas CCGT new Green,Generation,Electricity Market,,National Trends,2025,2007,0.0,NT2025-2007,,,IoSN Lite,Electricity,
23187,FR00,Gas CCGT new,Generation,Electricity Market,,National Trends,2025,2007,1408.47497221,NT2025-2007,,,IoSN Lite,Electricity,
23188,GR00,Gas CCGT new Green,Generation,Electricity Market,,National Trends,2025,2007,0.0,NT2025-2007,,,IoSN Lite,Electricity,
23189,GR00,Gas CCGT new,Generation,Electricity Market,,National Trends,2025,2007,4357.45310694,NT2025-2007,,,IoSN Lite,Electricity,
23190,LV00,Gas CCGT new Green,Generation,Electricity Market,,National Trends,2025,2007,0.0,NT2025-2007,,,IoSN Lite,Electricity,
23191,LV00,Gas CCGT new,Generation,Electricity Market,,National Trends,2025,2007,1350.35427469,NT2025-2007,,,IoSN Lite,Electricity,
23192,PL00,Gas CCGT new Green,Generation,Electricity Market,,National Trends,2025,2007,0.0,NT2025-2007,,,IoSN Lite,Electricity,
23193,PL00,Gas CCGT new,Generation,Electricity Market,,National Trends,2025,2007,12249.07974403,NT2025-2007,,,IoSN Lite,Electricity,
23194,RO00,Gas CCGT new Green,Generation,Electricity Market,,National Trends,2025,2007,0.0,NT2025-2007,,,IoSN Lite,Electricity,
23195,RO00,Gas CCGT new,Generation,Electricity Market,,National Trends,2025,2007,7374.06548872,NT2025-2007,,,IoSN Lite,Electricity,
23196,RS00,Gas CCGT new Green,Generation,Electricity Market,,National Trends,2025,2007,0.0,NT2025-2007,,,IoSN Lite,Electricity,
23197,RS00,Gas CCGT new,Generation,Electricity Market,,National Trends,2025,2007,1241.55005021,NT2025-2007,,,IoSN Lite,Electricity,
23198,SI00,Gas CCGT new Green,Generation,Electricity Market,,National Trends,2025,2007,0.0,NT2025-2007,,,IoSN Lite,Electricity,
23199,SI00,Gas CCGT new,Generation,Electricity Market,,National Trends,2025,2007,961.5268572999998,NT2025-2007,,,IoSN Lite,Electricity,
23200,TR00,Gas CCGT new Green,Generation,Electricity Market,,National Trends,2025,2007,0.0,NT2025-2007,,,IoSN Lite,Electricity,
23201,TR00,Gas CCGT new,Generation,Electricity Market,,National Trends,2025,2007,95305.30278811,NT2025-2007,,,IoSN Lite,Electricity,
23202,UK00,Gas CCGT new Green,Generation,Electricity Market,,National Trends,2025,2007,0.0,NT2025-2007,,,IoSN Lite,Electricity,
23203,UK00,Gas CCGT new,Generation,Electricity Market,,National Trends,2025,2007,44833.36533245,NT2025-2007,,,IoSN Lite,Electricity,
23204,DE00,Gas CCGT old 1 Green,Generation,Electricity Market,,National Trends,2025,2007,0.0,NT2025-2007,,,IoSN Lite,Electricity,
23205,DE00,Gas CCGT old 1,Generation,Electricity Market,,National Trends,2025,2007,8077.771945899999,NT2025-2007,,,IoSN Lite,Electricity,
23206,IE00,Gas CCGT old 1 Green,Generation,Electricity Market,,National Trends,2025,2007,0.0,NT2025-2007,,,IoSN Lite,Electricity,
23207,IE00,Gas CCGT old 1,Generation,Electricity Market,,National Trends,2025,2007,781.68772623,NT2025-2007,,,IoSN Lite,Electricity,
23208,MT00,Gas CCGT old 1 Green,Generation,Electricity Market,,National Trends,2025,2007,0.0,NT2025-2007,,,IoSN Lite,Electricity,
23209,MT00,Gas CCGT old 1,Generation,Electricity Market,,National Trends,2025,2007,264.97774161,NT2025-2007,,,IoSN Lite,Electricity,
23210,NL00,Gas CCGT old 1 Green,Generation,Electricity Market,,National Trends,2025,2007,0.0,NT2025-2007,,,IoSN Lite,Electricity,
23211,NL00,Gas CCGT old 1,Generation,Electricity Market,,National Trends,2025,2007,7704.985610199999,NT2025-2007,,,IoSN Lite,Electricity,
23212,SK00,Gas CCGT old 1 Green,Generation,Electricity Market,,National Trends,2025,2007,0.0,NT2025-2007,,,IoSN Lite,Electricity,
23213,SK00,Gas CCGT old 1,Generation,Electricity Market,,National Trends,2025,2007,321.1498332,NT2025-2007,,,IoSN Lite,Electricity,
23214,TR00,Gas CCGT old 1 Green,Generation,Electricity Market,,National Trends,2025,2007,0.0,NT2025-2007,,,IoSN Lite,Electricity,
23215,TR00,Gas CCGT old 1,Generation,Electricity Market,,National Trends,2025,2007,34341.68104579,NT2025-2007,,,IoSN Lite,Electricity,
23216,AT00,Gas CCGT old 2 Green,Generation,Electricity Market,,National Trends,2025,2007,0.0,NT2025-2007,,,IoSN Lite,Electricity,
23217,AT00,Gas CCGT old 2,Generation,Electricity Market,,National Trends,2025,2007,13.680325,NT2025-2007,,,IoSN Lite,Electricity,
23218,BE00,Gas CCGT old 2 Green,Generation,Electricity Market,,National Trends,2025,2007,0.0,NT2025-2007,,,IoSN Lite,Electricity,
23219,BE00,Gas CCGT old 2,Generation,Electricity Market,,National Trends,2025,2007,33.31334608,NT2025-2007,,,IoSN Lite,Electricity,
23220,CY00,Gas CCGT old 2 Green,Generation,Electricity Market,,National Trends,2025,2007,0.0,NT2025-2007,,,IoSN Lite,Electricity,
23221,CY00,Gas CCGT old 2,Generation,Electricity Market,,National Trends,2025,2007,2591.46219459,NT2025-2007,,,IoSN Lite,Electricity,
23222,CZ00,Gas CCGT old 2 Green,Generation,Electricity Market,,National Trends,2025,2007,0.0,NT2025-2007,,,IoSN Lite,Electricity,
23223,CZ00,Gas CCGT old 2,Generation,Electricity Market,,National Trends,2025,2007,24.67259981,NT2025-2007,,,IoSN Lite,Electricity,
